,Unnamed: 0,id,path_from_root,path_from_root_id,name,total_items_in_this_category
6257,6257,MLC440267,"['Hogar y Muebles', 'Muebles para el Hogar', 'Clósets', 'Baúles Infantiles']","['MLC1574', 'MLC436380', 'MLC436382', 'MLC440267']",Baúles Infantiles,39
6258,6258,MLC174433,"['Hogar y Muebles', 'Muebles para el Hogar', 'Clósets', 'Cajoneras']","['MLC1574', 'MLC436380', 'MLC436382', 'MLC174433']",Cajoneras,344
6259,6259,MLC174435,"['Hogar y Muebles', 'Muebles para el Hogar', 'Clósets', 'Closets']","['MLC1574', 'MLC436380', 'MLC436382', 'MLC174435']",Closets,736
6260,6260,MLC174447,"['Hogar y Muebles', 'Muebles para el Hogar', 'Clósets', 'Cómodas y Buffets']","['MLC1574', 'MLC436380', 'MLC436382', 'MLC174447']",Cómodas y Buffets,805
6261,6261,MLC431779,"['Hogar y Muebles', 'Muebles para el Hogar', 'Clósets', 'Estanterías']","['MLC1574', 'MLC436380', 'MLC436382', 'MLC431779']",Estanterías,1782
6262,6262,MLC440266,"['Hogar y Muebles', 'Muebles para el Hogar', 'Clósets', 'Porta Cds y Dvds']","['MLC1574', 'MLC436380', 'MLC436382', 'MLC440266']",Porta Cds y Dvds,0
6263,6263,MLC174428,"['Hogar y Muebles', 'Muebles para el Hogar', 'Clósets', 'Porta Vinos']","['MLC1574', 'MLC436380', 'MLC436382', 'MLC174428']",Porta Vinos,45
6264,6264,MLC31394,"['Hogar y Muebles', 'Muebles para el Hogar', 'Clósets', 'Vitrinas']","['MLC1574', 'MLC436380', 'MLC436382', 'MLC31394']",Vitrinas,188
6265,6265,MLC440269,"['Hogar y Muebles', 'Muebles para el Hogar', 'Clósets', 'Zapateros']","['MLC1574', 'MLC436380', 'MLC436382', 'MLC440269']",Zapateros,599
6266,6266,MLC436383,"['Hogar y Muebles', 'Muebles para el Hogar', 'Clósets', 'Otros']","['MLC1574', 'MLC436380', 'MLC436382', 'MLC436383']",Otros,8
6267,6267,MLC440276,"['Hogar y Muebles', 'Muebles para el Hogar', 'Cunas y Moisés', 'Cunas Corral']","['MLC1574', 'MLC436380', 'MLC174434', 'MLC440276']",Cunas Corral,0
6268,6268,MLC440274,"['Hogar y Muebles', 'Muebles para el Hogar', 'Cunas y Moisés', 'Cunas de Madera']","['MLC1574', 'MLC436380', 'MLC174434', 'MLC440274']",Cunas de Madera,17
6269,6269,MLC432283,"['Hogar y Muebles', 'Muebles para el Hogar', 'Cunas y Moisés', 'Cunas Portátiles Mosquiteras']","['MLC1574', 'MLC436380', 'MLC174434', 'MLC432283']",Cunas Portátiles Mosquiteras,762
6270,6270,MLC440277,"['Hogar y Muebles', 'Muebles para el Hogar', 'Cunas y Moisés', 'Moisés']","['MLC1574', 'MLC436380', 'MLC174434', 'MLC440277']",Moisés,13
6271,6271,MLC440275,"['Hogar y Muebles', 'Muebles para el Hogar', 'Cunas y Moisés', 'Practicunas']","['MLC1574', 'MLC436380', 'MLC174434', 'MLC440275']",Practicunas,7
6272,6272,MLC440273,"['Hogar y Muebles', 'Muebles para el Hogar', 'Cunas y Moisés', 'Otros']","['MLC1574', 'MLC436380', 'MLC174434', 'MLC440273']",Otros,0
6273,6273,MLC174439,"['Hogar y Muebles', 'Muebles para el Hogar', 'Escritorios']","['MLC1574', 'MLC436380', 'MLC174439']",Escritorios,3226
6274,6274,MLC433681,"['Hogar y Muebles', 'Muebles para el Hogar', 'Juegos y Sets de Muebles', 'Barras y Taburetes']","['MLC1574', 'MLC436380', 'MLC436392', 'MLC433681']",Barras y Taburetes,6
6275,6275,MLC8382,"['Hogar y Muebles', 'Muebles para el Hogar', 'Juegos y Sets de Muebles', 'Comedores']","['MLC1574', 'MLC436380', 'MLC436392', 'MLC8382']",Comedores,1121
6276,6276,MLC440272,"['Hogar y Muebles', 'Muebles para el Hogar', 'Juegos y Sets de Muebles', 'Juegos de Dormitorio']","['MLC1574', 'MLC436380', 'MLC436392', 'MLC440272']",Juegos de Dormitorio,2135
6277,6277,MLC75580,"['Hogar y Muebles', 'Muebles para el Hogar', 'Juegos y Sets de Muebles', 'Juegos de Living']","['MLC1574', 'MLC436380', 'MLC436392', 'MLC75580']",Juegos de Living,892
6278,6278,MLC436394,"['Hogar y Muebles', 'Muebles para el Hogar', 'Juegos y Sets de Muebles', 'Juegos de Muebles de Jardín']","['MLC1574', 'MLC436380', 'MLC436392', 'MLC436394']",Juegos de Muebles de Jardín,13
6279,6279,MLC436393,"['Hogar y Muebles', 'Muebles para el Hogar', 'Juegos y Sets de Muebles', 'Otros']","['MLC1574', 'MLC436380', 'MLC436392', 'MLC436393']",Otros,74
6280,6280,MLC4765,"['Hogar y Muebles', 'Muebles para el Hogar', 'Libreros y Bibliotecas']","['MLC1574', 'MLC436380', 'MLC4765']",Libreros y Bibliotecas,1201
6281,6281,MLC32652,"['Hogar y Muebles', 'Muebles para el Hogar', 'Mesas de Centro y Auxiliares', 'Arrimos']","['MLC1574', 'MLC436380', 'MLC436384', 'MLC32652']",Arrimos,816
6282,6282,MLC440270,"['Hogar y Muebles', 'Muebles para el Hogar', 'Mesas de Centro y Auxiliares', 'Dressoires']","['MLC1574', 'MLC436380', 'MLC436384', 'MLC440270']",Dressoires,32
6283,6283,MLC31578,"['Hogar y Muebles', 'Muebles para el Hogar', 'Mesas de Centro y Auxiliares', 'Mesas de Centro']","['MLC1574', 'MLC436380', 'MLC436384', 'MLC31578']",Mesas de Centro,2590
6284,6284,MLC429425,"['Hogar y Muebles', 'Muebles para el Hogar', 'Mesas de Centro y Auxiliares', 'Mesas Laterales']","['MLC1574', 'MLC436380', 'MLC436384', 'MLC429425']",Mesas Laterales,1128
6285,6285,MLC436385,"['Hogar y Muebles', 'Muebles para el Hogar', 'Mesas de Centro y Auxiliares', 'Otros']","['MLC1574', 'MLC436380', 'MLC436384', 'MLC436385']",Otros,170
6286,6286,MLC440264,"['Hogar y Muebles', 'Muebles para el Hogar', 'Mesas de Computación']","['MLC1574', 'MLC436380', 'MLC440264']",Mesas de Computación,772
6287,6287,MLC436411,"['Hogar y Muebles', 'Muebles para el Hogar', 'Mesas de Jardín']","['MLC1574', 'MLC436380', 'MLC436411']",Mesas de Jardín,34
6288,6288,MLC454694,"['Hogar y Muebles', 'Muebles para el Hogar', 'Mobiliario para Cocinas', 'Amoblamientos de Cocina', 'Lavaplatos de Cocina']","['MLC1574', 'MLC436380', 'MLC454690', 'MLC454692', 'MLC454694']",Lavaplatos de Cocina,1377
6289,6289,MLC454695,"['Hogar y Muebles', 'Muebles para el Hogar', 'Mobiliario para Cocinas', 'Amoblamientos de Cocina', 'Mesadas de Cocina']","['MLC1574', 'MLC436380', 'MLC454690', 'MLC454692', 'MLC454695']",Mesadas de Cocina,79
6290,6290,MLC456028,"['Hogar y Muebles', 'Muebles para el Hogar', 'Mobiliario para Cocinas', 'Amoblamientos de Cocina', 'Muebles de Cocina', 'Despenseros']","['MLC1574', 'MLC436380', 'MLC454690', 'MLC454692', 'MLC454701', 'MLC456028']",Despenseros,67
6291,6291,MLC159391,"['Hogar y Muebles', 'Muebles para el Hogar', 'Mobiliario para Cocinas', 'Amoblamientos de Cocina', 'Muebles de Cocina', 'Gabinetes Murales y de Base']","['MLC1574', 'MLC436380', 'MLC454690', 'MLC454692', 'MLC454701', 'MLC159391']",Gabinetes Murales y de Base,560
6292,6292,MLC75144,"['Hogar y Muebles', 'Muebles para el Hogar', 'Mobiliario para Cocinas', 'Amoblamientos de Cocina', 'Muebles de Cocina', 'Mesas de Comedor y Cocina']","['MLC1574', 'MLC436380', 'MLC454690', 'MLC454692', 'MLC454701', 'MLC75144']",Mesas de Comedor y Cocina,1624
6293,6293,MLC454702,"['Hogar y Muebles', 'Muebles para el Hogar', 'Mobiliario para Cocinas', 'Amoblamientos de Cocina', 'Muebles de Cocina', 'Otros']","['MLC1574', 'MLC436380', 'MLC454690', 'MLC454692', 'MLC454701', 'MLC454702']",Otros,55
6294,6294,MLC454693,"['Hogar y Muebles', 'Muebles para el Hogar', 'Mobiliario para Cocinas', 'Amoblamientos de Cocina', 'Otros']","['MLC1574', 'MLC436380', 'MLC454690', 'MLC454692', 'MLC454693']",Otros,28
6295,6295,MLC440231,"['Hogar y Muebles', 'Muebles para el Hogar', 'Mobiliario para Cocinas', 'Griferías Convencionales']","['MLC1574', 'MLC436380', 'MLC454690', 'MLC440231']",Griferías Convencionales,17102
6296,6296,MLC455665,"['Hogar y Muebles', 'Muebles para el Hogar', 'Mobiliario para Cocinas', 'Griferías Eléctricas']","['MLC1574', 'MLC436380', 'MLC454690', 'MLC455665']",Griferías Eléctricas,0
6297,6297,MLC454691,"['Hogar y Muebles', 'Muebles para el Hogar', 'Mobiliario para Cocinas', 'Otros']","['MLC1574', 'MLC436380', 'MLC454690', 'MLC454691']",Otros,30
6298,6298,MLC455938,"['Hogar y Muebles', 'Muebles para el Hogar', 'Muebles para Baño', 'Botiquines']","['MLC1574', 'MLC436380', 'MLC454704', 'MLC455938']",Botiquines,18
6299,6299,MLC401159,"['Hogar y Muebles', 'Muebles para el Hogar', 'Muebles para Baño', 'Organizadores de Baño']","['MLC1574', 'MLC436380', 'MLC454704', 'MLC401159']",Organizadores de Baño,3544
6300,6300,MLC454706,"['Hogar y Muebles', 'Muebles para el Hogar', 'Muebles para Baño', 'Sobre WC']","['MLC1574', 'MLC436380', 'MLC454704', 'MLC454706']",Sobre WC,6
6301,6301,MLC175581,"['Hogar y Muebles', 'Muebles para el Hogar', 'Muebles para Baño', 'Vanitorios para Baño']","['MLC1574', 'MLC436380', 'MLC454704', 'MLC175581']",Vanitorios para Baño,384
6302,6302,MLC454705,"['Hogar y Muebles', 'Muebles para el Hogar', 'Muebles para Baño', 'Otros']","['MLC1574', 'MLC436380', 'MLC454704', 'MLC454705']",Otros,30
6303,6303,MLC412072,"['Hogar y Muebles', 'Muebles para el Hogar', 'Pupitres']","['MLC1574', 'MLC436380', 'MLC412072']",Pupitres,6
6304,6304,MLC160851,"['Hogar y Muebles', 'Muebles para el Hogar', 'Racks']","['MLC1574', 'MLC436380', 'MLC160851']",Racks,2084
6305,6305,MLC160877,"['Hogar y Muebles', 'Muebles para el Hogar', 'Repisas']","['MLC1574', 'MLC436380', 'MLC160877']",Repisas,7302
6306,6306,MLC322102,"['Hogar y Muebles', 'Muebles para el Hogar', 'Sillas, Sillones y Taburetes', 'Colchones para Futón']","['MLC1574', 'MLC436380', 'MLC436389', 'MLC322102']",Colchones para Futón,0
6307,6307,MLC4619,"['Hogar y Muebles', 'Muebles para el Hogar', 'Sillas, Sillones y Taburetes', 'Futones']","['MLC1574', 'MLC436380', 'MLC436389', 'MLC4619']",Futones,292
6308,6308,MLC174452,"['Hogar y Muebles', 'Muebles para el Hogar', 'Sillas, Sillones y Taburetes', 'Pisos de Bar']","['MLC1574', 'MLC436380', 'MLC436389', 'MLC174452']",Pisos de Bar,3009
6309,6309,MLC4620,"['Hogar y Muebles', 'Muebles para el Hogar', 'Sillas, Sillones y Taburetes', 'Puff']","['MLC1574', 'MLC436380', 'MLC436389', 'MLC4620']",Puff,2023
6310,6310,MLC416658,"['Hogar y Muebles', 'Muebles para el Hogar', 'Sillas, Sillones y Taburetes', 'Reposapiés']","['MLC1574', 'MLC436380', 'MLC436389', 'MLC416658']",Reposapiés,1590
6311,6311,MLC31515,"['Hogar y Muebles', 'Muebles para el Hogar', 'Sillas, Sillones y Taburetes', 'Sillas de Comedor']","['MLC1574', 'MLC436380', 'MLC436389', 'MLC31515']",Sillas de Comedor,4228
6312,6312,MLC440271,"['Hogar y Muebles', 'Muebles para el Hogar', 'Sillas, Sillones y Taburetes', 'Sillas de Oficina']","['MLC1574', 'MLC436380', 'MLC436389', 'MLC440271']",Sillas de Oficina,3154
6313,6313,MLC436413,"['Hogar y Muebles', 'Muebles para el Hogar', 'Sillas, Sillones y Taburetes', 'Sillas y Sillones de Jardín']","['MLC1574', 'MLC436380', 'MLC436389', 'MLC436413']",Sillas y Sillones de Jardín,132
6314,6314,MLC409092,"['Hogar y Muebles', 'Muebles para el Hogar', 'Sillas, Sillones y Taburetes', 'Sillones Masajeadores']","['MLC1574', 'MLC436380', 'MLC436389', 'MLC409092']",Sillones Masajeadores,29
6315,6315,MLC416807,"['Hogar y Muebles', 'Muebles para el Hogar', 'Sillas, Sillones y Taburetes', 'Sillones Mecedores']","['MLC1574', 'MLC436380', 'MLC436389', 'MLC416807']",Sillones Mecedores,18
6316,6316,MLC174445,"['Hogar y Muebles', 'Muebles para el Hogar', 'Sillas, Sillones y Taburetes', 'Sillones y Sofás']","['MLC1574', 'MLC436380', 'MLC436389', 'MLC174445']",Sillones y Sofás,5217
6317,6317,MLC436390,"['Hogar y Muebles', 'Muebles para el Hogar', 'Sillas, Sillones y Taburetes', 'Otros']","['MLC1574', 'MLC436380', 'MLC436389', 'MLC436390']",Otros,340
6318,6318,MLC436412,"['Hogar y Muebles', 'Muebles para el Hogar', 'Taburetes de Jardín']","['MLC1574', 'MLC436380', 'MLC436412']",Taburetes de Jardín,7
6319,6319,MLC412564,"['Hogar y Muebles', 'Muebles para el Hogar', 'Tocadores']","['MLC1574', 'MLC436380', 'MLC412564']",Tocadores,286
6320,6320,MLC9979,"['Hogar y Muebles', 'Muebles para el Hogar', 'Veladores']","['MLC1574', 'MLC436380', 'MLC9979']",Veladores,1883
6321,6321,MLC440090,"['Hogar y Muebles', 'Muebles para el Hogar', 'Otros']","['MLC1574', 'MLC436380', 'MLC440090']",Otros,1634
6322,6322,MLC436434,"['Hogar y Muebles', 'Organización para el Hogar', 'Baúles']","['MLC1574', 'MLC436414', 'MLC436434']",Baúles,21
6323,6323,MLC377242,"['Hogar y Muebles', 'Organización para el Hogar', 'Bolsas al Vacío']","['MLC1574', 'MLC436414', 'MLC377242']",Bolsas al Vacío,9620
6324,6324,MLC436433,"['Hogar y Muebles', 'Organización para el Hogar', 'Cajas']","['MLC1574', 'MLC436414', 'MLC436433']",Cajas,31564
6325,6325,MLC436432,"['Hogar y Muebles', 'Organización para el Hogar', 'Cajones de Madera']","['MLC1574', 'MLC436414', 'MLC436432']",Cajones de Madera,2520
6326,6326,MLC436431,"['Hogar y Muebles', 'Organización para el Hogar', 'Canastos']","['MLC1574', 'MLC436414', 'MLC436431']",Canastos,16594
6327,6327,MLC416551,"['Hogar y Muebles', 'Organización para el Hogar', 'Organizadores de Escritorio']","['MLC1574', 'MLC436414', 'MLC416551']",Organizadores de Escritorio,12570
6328,6328,MLC436435,"['Hogar y Muebles', 'Organización para el Hogar', 'Organizadores de Maquillaje']","['MLC1574', 'MLC436414', 'MLC436435']",Organizadores de Maquillaje,3119
6329,6329,MLC436428,"['Hogar y Muebles', 'Organización para el Hogar', 'Organizadores de Ropa', 'Closets']","['MLC1574', 'MLC436414', 'MLC174438', 'MLC436428']",Closets,476
6330,6330,MLC436430,"['Hogar y Muebles', 'Organización para el Hogar', 'Organizadores de Ropa', 'Cómodas y Buffets']","['MLC1574', 'MLC436414', 'MLC174438', 'MLC436430']",Cómodas y Buffets,6
6331,6331,MLC414192,"['Hogar y Muebles', 'Organización para el Hogar', 'Organizadores de Ropa', 'Organizadores Colgantes']","['MLC1574', 'MLC436414', 'MLC174438', 'MLC414192']",Organizadores Colgantes,9351
6332,6332,MLC416961,"['Hogar y Muebles', 'Organización para el Hogar', 'Organizadores de Ropa', 'Organizadores de Ropa Interior']","['MLC1574', 'MLC436414', 'MLC174438', 'MLC416961']",Organizadores de Ropa Interior,12190
6333,6333,MLC174432,"['Hogar y Muebles', 'Organización para el Hogar', 'Organizadores de Ropa', 'Perchas']","['MLC1574', 'MLC436414', 'MLC174438', 'MLC174432']",Perchas,24281
6334,6334,MLC174436,"['Hogar y Muebles', 'Organización para el Hogar', 'Organizadores de Ropa', 'Percheros']","['MLC1574', 'MLC436414', 'MLC174438', 'MLC174436']",Percheros,1213
6335,6335,MLC436427,"['Hogar y Muebles', 'Organización para el Hogar', 'Organizadores de Ropa', 'Zapateros']","['MLC1574', 'MLC436414', 'MLC174438', 'MLC436427']",Zapateros,68
6336,6336,MLC431870,"['Hogar y Muebles', 'Organización para el Hogar', 'Organizadores de Ropa', 'Otros']","['MLC1574', 'MLC436414', 'MLC174438', 'MLC431870']",Otros,323
6337,6337,MLC436421,"['Hogar y Muebles', 'Organización para el Hogar', 'Organizadores para Cocina', 'Barras']","['MLC1574', 'MLC436414', 'MLC436416', 'MLC436421']",Barras,206
6338,6338,MLC436420,"['Hogar y Muebles', 'Organización para el Hogar', 'Organizadores para Cocina', 'Organizadores de Cubiertos']","['MLC1574', 'MLC436414', 'MLC436416', 'MLC436420']",Organizadores de Cubiertos,2403
6339,6339,MLC436419,"['Hogar y Muebles', 'Organización para el Hogar', 'Organizadores para Cocina', 'Organizadores de Lavaplatos']","['MLC1574', 'MLC436414', 'MLC436416', 'MLC436419']",Organizadores de Lavaplatos,2823
6340,6340,MLC436442,"['Hogar y Muebles', 'Organización para el Hogar', 'Organizadores para Cocina', 'Organizadores de Modulares']","['MLC1574', 'MLC436414', 'MLC436416', 'MLC436442']",Organizadores de Modulares,3235
6341,6341,MLC436423,"['Hogar y Muebles', 'Organización para el Hogar', 'Organizadores para Cocina', 'Porta Escarbadientes']","['MLC1574', 'MLC436414', 'MLC436416', 'MLC436423']",Porta Escarbadientes,169
6342,6342,MLC436424,"['Hogar y Muebles', 'Organización para el Hogar', 'Organizadores para Cocina', 'Porta Esponjas']","['MLC1574', 'MLC436414', 'MLC436416', 'MLC436424']",Porta Esponjas,476
6343,6343,MLC436425,"['Hogar y Muebles', 'Organización para el Hogar', 'Organizadores para Cocina', 'Porta Paños de Cocina']","['MLC1574', 'MLC436414', 'MLC436416', 'MLC436425']",Porta Paños de Cocina,2984
6344,6344,MLC436426,"['Hogar y Muebles', 'Organización para el Hogar', 'Organizadores para Cocina', 'Porta Toallas de Cocina']","['MLC1574', 'MLC436414', 'MLC436416', 'MLC436426']",Porta Toallas de Cocina,2639
6345,6345,MLC436417,"['Hogar y Muebles', 'Organización para el Hogar', 'Organizadores para Cocina', 'Otros']","['MLC1574', 'MLC436414', 'MLC436416', 'MLC436417']",Otros,347
6346,6346,MLC414065,"['Hogar y Muebles', 'Organización para el Hogar', 'Paragüeros']","['MLC1574', 'MLC436414', 'MLC414065']",Paragüeros,19
6347,6347,MLC414053,"['Hogar y Muebles', 'Organización para el Hogar', 'Revisteros']","['MLC1574', 'MLC436414', 'MLC414053']",Revisteros,67
6348,6348,MLC436463,"['Hogar y Muebles', 'Organización para el Hogar', 'Secaplatos']","['MLC1574', 'MLC436414', 'MLC436463']",Secaplatos,353
6349,6349,MLC436415,"['Hogar y Muebles', 'Organización para el Hogar', 'Otros']","['MLC1574', 'MLC436414', 'MLC436415']",Otros,5006
6350,6350,MLC412354,"['Hogar y Muebles', 'Seguridad para el Hogar', 'Automatización para Portones', 'Controles Remotos para Portón']","['MLC1574', 'MLC177170', 'MLC179836', 'MLC412354']",Controles Remotos para Portón,4248
6351,6351,MLC417523,"['Hogar y Muebles', 'Seguridad para el Hogar', 'Automatización para Portones', 'Cremalleras para Portones']","['MLC1574', 'MLC177170', 'MLC179836', 'MLC417523']",Cremalleras para Portones,414
6352,6352,MLC411825,"['Hogar y Muebles', 'Seguridad para el Hogar', 'Automatización para Portones', 'Motores para Portón']","['MLC1574', 'MLC177170', 'MLC179836', 'MLC411825']",Motores para Portón,936
6353,6353,MLC411826,"['Hogar y Muebles', 'Seguridad para el Hogar', 'Automatización para Portones', 'Otros']","['MLC1574', 'MLC177170', 'MLC179836', 'MLC411826']",Otros,55
6354,6354,MLC411819,"['Hogar y Muebles', 'Seguridad para el Hogar', 'Automatización para Portones', 'Repuestos']","['MLC1574', 'MLC177170', 'MLC179836', 'MLC411819']",Repuestos,3474
6355,6355,MLC417782,"['Hogar y Muebles', 'Seguridad para el Hogar', 'Automatización para Portones', 'Ruedas para Portón']","['MLC1574', 'MLC177170', 'MLC179836', 'MLC417782']",Ruedas para Portón,2246
6356,6356,MLC177204,"['Hogar y Muebles', 'Seguridad para el Hogar', 'Cajas Fuertes y Tesoros']","['MLC1574', 'MLC177170', 'MLC177204']",Cajas Fuertes y Tesoros,15997
6357,6357,MLC393898,"['Hogar y Muebles', 'Seguridad para el Hogar', 'Herrajes de Seguridad', 'Barandas']","['MLC1574', 'MLC177170', 'MLC455052', 'MLC393898']",Barandas,9
6358,6358,MLC429495,"['Hogar y Muebles', 'Seguridad para el Hogar', 'Herrajes de Seguridad', 'Barras Antipánico']","['MLC1574', 'MLC177170', 'MLC455052', 'MLC429495']",Barras Antipánico,36
6359,6359,MLC429496,"['Hogar y Muebles', 'Seguridad para el Hogar', 'Herrajes de Seguridad', 'Brazos Hidráulicos']","['MLC1574', 'MLC177170', 'MLC455052', 'MLC429496']",Brazos Hidráulicos,1367
6360,6360,MLC177203,"['Hogar y Muebles', 'Seguridad para el Hogar', 'Herrajes de Seguridad', 'Candados']","['MLC1574', 'MLC177170', 'MLC455052', 'MLC177203']",Candados,9456
6361,6361,MLC455251,"['Hogar y Muebles', 'Seguridad para el Hogar', 'Herrajes de Seguridad', 'Cerraduras', 'Digitales']","['MLC1574', 'MLC177170', 'MLC455052', 'MLC440278', 'MLC455251']",Digitales,1480
6362,6362,MLC420113,"['Hogar y Muebles', 'Seguridad para el Hogar', 'Herrajes de Seguridad', 'Cerraduras', 'Eléctricas']","['MLC1574', 'MLC177170', 'MLC455052', 'MLC440278', 'MLC420113']",Eléctricas,13565
6363,6363,MLC420112,"['Hogar y Muebles', 'Seguridad para el Hogar', 'Herrajes de Seguridad', 'Cerraduras', 'Manuales']","['MLC1574', 'MLC177170', 'MLC455052', 'MLC440278', 'MLC420112']",Manuales,17260
6364,6364,MLC429497,"['Hogar y Muebles', 'Seguridad para el Hogar', 'Herrajes de Seguridad', 'Pestillos']","['MLC1574', 'MLC177170', 'MLC455052', 'MLC429497']",Pestillos,1836
6365,6365,MLC412519,"['Hogar y Muebles', 'Seguridad para el Hogar', 'Herrajes de Seguridad', 'Pistones']","['MLC1574', 'MLC177170', 'MLC455052', 'MLC412519']",Pistones,372
6366,6366,MLC455053,"['Hogar y Muebles', 'Seguridad para el Hogar', 'Herrajes de Seguridad', 'Otros']","['MLC1574', 'MLC177170', 'MLC455052', 'MLC455053']",Otros,1
6367,6367,MLC417327,"['Hogar y Muebles', 'Seguridad para el Hogar', 'Láminas de Seguridad']","['MLC1574', 'MLC177170', 'MLC417327']",Láminas de Seguridad,133
6368,6368,MLC433740,"['Hogar y Muebles', 'Seguridad para el Hogar', 'Linternas con Picana']","['MLC1574', 'MLC177170', 'MLC433740']",Linternas con Picana,2351
6369,6369,MLC416947,"['Hogar y Muebles', 'Seguridad para el Hogar', 'Localizadores de Llaves']","['MLC1574', 'MLC177170', 'MLC416947']",Localizadores de Llaves,10694
6370,6370,MLC393899,"['Hogar y Muebles', 'Seguridad para el Hogar', 'Puertas Blindadas']","['MLC1574', 'MLC177170', 'MLC393899']",Puertas Blindadas,58
6371,6371,MLC372907,"['Hogar y Muebles', 'Seguridad para el Hogar', 'Redes para Balcones']","['MLC1574', 'MLC177170', 'MLC372907']",Redes para Balcones,2416
6372,6372,MLC372906,"['Hogar y Muebles', 'Seguridad para el Hogar', 'Rejas']","['MLC1574', 'MLC177170', 'MLC372906']",Rejas,11
6373,6373,MLC393900,"['Hogar y Muebles', 'Seguridad para el Hogar', 'Seguridad Perimetral', 'Alambres Concertina']","['MLC1574', 'MLC177170', 'MLC455054', 'MLC393900']",Alambres Concertina,8
6374,6374,MLC417988,"['Hogar y Muebles', 'Seguridad para el Hogar', 'Seguridad Perimetral', 'Alambres de Púa']","['MLC1574', 'MLC177170', 'MLC455054', 'MLC417988']",Alambres de Púa,7
6375,6375,MLC398057,"['Hogar y Muebles', 'Seguridad para el Hogar', 'Seguridad Perimetral', 'Boyeros Electrificadores']","['MLC1574', 'MLC177170', 'MLC455054', 'MLC398057']",Boyeros Electrificadores,3
