meli_seller_id,skus_with_orders
608860385,405
608868270,9
608897253,14
608935382,4
608941489,2
608983702,217
608984645,10
609075635,172
609077812,62
609118624,34
609122709,216
609125437,162
609150196,63
609150970,1
609154920,1
609187036,8
609189109,19
609202052,3
609211579,2
609218519,6
609229593,2
609229653,1
609235513,1
609247947,1
609360236,34
609375334,1
609389901,25
609395898,1
609467702,1
609479940,1
609509403,346
609555018,6
609563577,17
609584326,862
609596002,181
609722173,1
609746001,111
609753871,16
609769445,8
609773894,136
609777286,43
609777823,426
609812898,82
609814663,5
609815614,21
609822155,362
609823035,1
609829019,4
609880217,10
609889154,5
609890368,210
609891196,306
609894830,3
609895595,10
609896136,623
609897984,1
609898382,2
609904288,691
609929460,5
609962456,2
610059243,4
610224769,1
610236061,30
610266087,5
610272545,2
610390096,122
610440980,1
610442000,2
610448740,1
610456802,1
610457664,13
610477393,15
610487274,23
610591988,23
610680796,1
610728973,7
610758277,1
610771955,1
610786097,27
610795583,22
610855543,491
610855666,1
610888142,48
610903994,27
610966287,1
610970097,1
610994077,4
610995978,7
611011903,1
611017216,1
611111872,34
611117319,63
611171662,1
611185732,7
611194255,3
611196911,12
611207940,1
611213755,12
611283237,129
611291944,31
611316748,15
611351674,1
611429330,6
611436987,44
611439795,26
611471088,2
611487157,3
611510056,3
611524015,46
611529546,76
611533325,1
611554728,1
611711363,7
611714298,54
611743226,140
611745181,1
611777365,18
611827099,11
611843537,8
611848802,32
612036984,377
612041417,3
612095937,2
612117339,2
612117991,6
612130398,87
612166273,293
612169118,1
612221725,1
612242463,10
612263182,3
612277438,22
612309622,1
612313979,1
612359059,118
612366319,2
612374697,2
612381302,9
612412723,7
612419458,9
612419625,48
612430159,6
612466580,9
612469778,4
612475220,86
612522060,16
612563749,40
612568576,1
612569919,312
612583223,40
612607162,16
612626666,1
612653395,1
612675033,21
612689543,5
612700646,2
612750059,7
612756686,5
612757817,2
612758712,14
612764547,39
612780817,3
612836935,3
612852026,1
612886108,10
612892998,6
612894445,10
612915853,1
612930957,1
612937614,6
612938844,15
612940858,2
612968914,1
612981506,3290
612993776,148
613036162,55
613052735,8
613058063,11
613090689,3
613126656,3
613170122,10
613183882,10
613201076,3
613210346,64
613220446,4
613228526,23
613265397,2
613269248,12
613396052,10
613408907,31
613427664,3
613427747,1
613431554,64
613432203,67
613438186,1
613468695,3
613476273,1
613489611,2
613497750,36
613509107,2
613531054,4
613540457,300
613611516,2
613615892,12
613623172,257
613638730,32
613681149,2
613689724,3
613732126,18
613760108,33
613783396,29
613802501,1
613812747,7
613820143,86
613899966,115
613926196,45
613983433,4
613985258,3
614004673,443
614021694,17
614089697,1
614096453,24
614104972,1
614123437,181
614128885,94
614130594,42
614183880,1
614203084,1
614226315,1
614276486,98
614283065,6
614286935,462
614300810,1
614330849,16
614344568,3
614353962,69
614425779,1
614436778,1
614459819,1
614478185,1
614499418,15
614501499,22
614506757,52
614510409,126
614526618,47
614571099,2
614626289,5
614627317,2
614631461,1
614638084,1
614642414,7
614718917,4
614721337,58
614722602,6
614773839,129
614795441,5
614813222,8
614813491,25
614831715,210
614856931,33
614892316,35
614948923,41
614954520,121
615024594,22
615026852,258
615037085,1
615091761,76
615142086,3
615147039,1
615221235,74
615227643,8
615246109,103
615292978,5
615293892,14
615314902,6
615348919,1
615355891,3
615392550,1
615409764,6
615427508,193
615468226,29
615472225,102
615490788,75
615522172,330
615543494,1
615547299,3
615549394,7
615562299,15
615616755,147
615648792,15
615688244,43
615731431,64
615739137,33
615784193,9
615868416,3
615903924,3
615905794,9
615924194,8
615930494,1
615931399,19
615946912,1
615955091,4
616100462,2
616113401,3
616118626,44
616133047,3
616134791,3
616141859,23
616181002,69
616190421,26
616249017,189
616277452,7
616286929,2
616287547,4
616334252,4
616339919,9
616392829,48
616405303,195
616429622,3
616433986,2
616440252,202
616457295,1
616466167,33
616494699,30
616535439,5
616544803,4
616546256,1
616547575,48
616615256,54
616618940,1
616620076,55
616633396,4
616681156,4
616683929,3
616759639,1
616764975,6
616774195,24
616779077,1
616798976,254
616831074,1
616853616,252
616877833,122
616883261,8
616899450,4
616915686,22
616916096,1
616923139,6
616931255,471
616966934,2
616970004,1
616998703,2
617010448,7
617015658,2
617111336,1
617139715,5
617143747,4
617144034,10
617171189,2
617173713,1
617176854,1
617186604,20
617189923,1
617250142,2
617326384,59
617370248,2
617389829,1
617392005,2
617445876,8
617459254,18
617498678,3
617549814,93
617565719,1
617602626,24
617624885,4
617659433,225
617676767,418
617741408,105
617751729,2
617756771,2
617775472,1
617785738,1
617788866,224
617807472,101
617823554,8
617828599,1
617848238,2
617851220,5
617896212,1
617957761,429
617958925,51
617980548,2
618003742,1
618021553,107
618053754,2
618072794,1
618075261,16
618117254,161
618222362,2
618232310,27
618244256,1
618261547,1
618357433,47
618412939,372
618429449,13
618433835,4
618485081,30
618495962,85
618562338,10
618564843,45
618569587,2
618570775,8
618576239,7
618584555,85
618670492,14
618750916,9
618763036,1
618809052,1
618824000,1
618900799,272
618922018,6
618935081,25
618935619,1
618968040,2
619048277,8
619099978,6
619108969,5
619110638,5
619140916,11
619160196,8
619177352,1
619305208,1
619306744,1
619343024,1
619368840,1
619402824,3
619411528,1
619488165,21
619518292,1
619527954,2
619544892,1
619563691,5
619619600,52
619628207,1
619639096,18
619640498,59
619681529,12
619717845,1
619737130,1
619757125,32
619779233,36
619799807,87
619811360,7
619862591,1
619864805,11
619869757,8
619875042,34
619877576,422
619893067,588
619941391,21
619949298,5
619972811,21
620062496,22
620077184,68
620084183,17
620093133,1
620101968,22
620117906,36
620135462,1
620164265,25
620173706,4
620216117,2
620242571,1
620340392,2
620415961,4
620527337,3
620655144,29
620659463,28
620668818,42
620719186,4
620728966,46
620731447,1
620738170,3
620762853,2
620813499,1
620815485,3
620884214,1
620884889,28
620886296,1
620889309,9
620889875,4
620890236,1
620900360,3
620900894,86
620902723,8
620943297,1
621085008,1
621090171,63
621130383,32
621133024,1
621133060,2
621134516,30
621155708,11
621158415,5
621218516,47
621218609,15
621257715,1
621337750,461
621358067,1
621378608,3
621381725,1
621405231,1
621409929,1
621416749,4
621420715,1
621440832,5
621445726,1
621465662,2
621504625,1
621526787,1
621539423,1
621587793,1
621645871,3
621657825,483
621667227,373
621683595,355
621694731,3
621700081,26
621715392,3
621716608,3
621717237,97
621718586,27
621719180,82
621719545,203
621720912,1
621721329,189
621722390,337
621722675,203
621776911,2
621803112,20
621827868,19
621861430,5
621889527,1
621903683,20
621961315,217
621973898,34
621985460,37
621991120,1
622006423,2
622064969,1
622087939,8
622108548,2
622112631,38
622142976,210
622152744,2
622165398,7
622195240,386
622199711,10
622203048,224
622209818,3
622221025,5
622223985,25
622242393,16
622253301,224
622258263,341
622352479,32
622370531,1
622442799,44
622463735,10
622466206,1
622466919,121
622467004,14
622467141,1
622469959,179
622469997,264
622470444,192
622472430,37
622472465,3
622472879,29
622472943,275
622473097,31
622473154,137
622473234,85
622516608,40
622537614,264
622559250,1
622572098,101
622607175,479
622625495,141
622715842,9
622722739,1
622724663,64
622768836,111
622772617,95
622775603,231
622846462,7
622940844,249
622941468,5
622993459,3
623007262,18
623009500,1
623039436,1
623087637,1
623090082,3
623091738,1
623161495,1
623180414,46
623181266,1
623185466,5
623240766,1
623277075,4
623290971,13
623310392,16
623315317,237
623321873,166
623326770,8
623336263,1
623351498,2
623386397,46
623437431,21
623454618,1
623488977,1
623510615,2
623519300,1
623521363,1
623535606,106
623544962,2
623617642,1
623629373,6
623681705,4
623689519,32
623711790,1
623725042,6
623733920,445
623752960,58
623772329,29
623812571,15
623814771,3
623816773,4
623819810,3
623854553,383
623882429,531
623886971,43
623912206,9
623919591,7
623966550,3
623970685,9
624033400,1
624035721,1
624084559,1
624095620,2
624140035,5
624163819,1
624183579,1
624194982,71
624207045,24
624207951,17
624211522,106
624213116,24
624213656,29
624213904,147
624214452,125
624216934,85
624220759,7
624237167,7
624269558,104
624294593,27
624298180,2
624324962,1
624333902,6
624345645,183
624364526,46
624368011,1
624423966,9
624446803,20
624446921,91
624457631,26
624474246,33
624496878,2
624566436,4
624574223,1
624604483,1
624640666,4
624707115,2
624731463,3
624763064,152
624766021,175
624770506,161
624770554,111
624773237,4
624778141,609
624851005,15
624870557,4
624898295,40
624899671,1
624922377,103
624931611,4
625019324,56
625028356,1
625035200,1
625055023,609
625061028,1
625068133,10
625100024,6
625117951,5
625130188,1
625133434,911
625144873,1
625174046,10
625224258,2
625264955,1
625279054,24
625304394,1
625307061,201
625337688,2
625343990,7
625430328,19
625456021,1
625473904,7
625480496,1
625486346,1
625486892,68
625497382,2
625506390,43
625523066,25
625528519,2
625555843,2
625581900,19
625606556,1
625612970,21
625700252,265
625728888,48
625734895,24
625767368,1
625793819,17
625802916,1
625813889,101
625817802,3
625868252,138
625869658,531
625886317,179
625887051,2
625899086,1
625962598,127
625994350,25
626012146,2
626018912,145
626024828,6
626064639,3
626079177,567
626099461,176
626118649,1
626126193,30
626133508,9
626135697,10
626143109,8
626158947,140
626183843,27
626191297,44
626197626,6
626208483,1
626252511,3
626274073,1
626282062,1
626295408,1
626299550,330
626329699,265
626335536,304
626336676,192
626337154,26
626347547,2
626363199,1
626369640,2
626370093,7
626371074,86
626371482,146
626375369,299
626376751,48
626378357,25
626379848,12
626439436,1
626455792,128
626471471,392
626477229,1
626497214,1
626520809,9
626537033,36
626565158,2
626567430,7
626570704,18
626599243,1
626621371,19
626651607,1
626687368,3
626707667,2
626726338,6
626728365,18
626737699,1
626745973,3
626759114,1
626774289,2
626836218,59
626872741,2
626911826,1
626982096,12
627053347,2
627061643,6
627066396,2
627096382,6
627124797,46
627127997,1
627149422,216
627159093,11
627173779,285
627182560,4
627183874,78
627186905,6
627203151,2
627267536,11
627284106,1
627292998,1
627325951,353
627370482,4
627455062,1
627478357,93
627517519,50
627584382,15
627590877,11
627623998,5
627627800,10
627633121,3
627685815,3
627696064,34
627759299,6
627763519,1
627782632,34
627790993,2
627815962,4
627847706,1
627884319,33
627889334,10
627916178,101
627935364,183
627963172,227
628005040,1
628045009,9
628099706,3
628128706,11
628173577,14
628208769,8
628213484,78
628216592,126
628276624,51
628292189,51
628374940,12
628375577,2
628391427,1
628447898,1
628463871,23
628468317,16
628475891,2
628483873,10
628492467,1
628520555,61
628521663,1
628522616,13
628555198,2
628578941,1
628586330,66
628595638,7
628611372,5
628650537,1
628711064,8
628757246,1
628777231,1
628813676,9
628820296,1
628870591,27
628871132,1
628886464,4
628909855,18
628931062,77
628958631,1
628969449,4
629008722,1
629029482,6
629048380,19
629095282,2
629110681,4
629130200,149
629146611,6
629194129,1
629196180,255
629212894,218
629215663,633
629216087,2
629216822,66
629218566,1
629218567,587
629220445,1002
629224198,1
629225447,49
629232611,38
629233992,1
629268573,8
629284351,2
629292999,2
629297248,9
629304642,33
629326506,16
629328488,2
629414191,1
629436961,83
629444548,31
629448729,23
629463868,4
629464342,29
629466213,8
629498410,1
629511345,1
629546972,2
629565373,1
629583973,38
629599853,1
629604963,36
629619769,3
629678693,2
629717380,14
629764109,1
629826340,41
629826833,496
629963525,2
629981584,5
630004999,28
630044075,4
630139048,706
630160843,9
630173023,1098
630184709,10
630190999,64
630192246,17
630207159,1
630253785,2
630275819,13
630312265,1
630353769,5
630356189,155
630372546,4
630389466,1
630427527,18
630436808,1
630442402,3
630445186,198
630462863,143
630506422,3
630528946,753
630543183,2
630546068,2
630584828,3
630658292,120
630695052,5
630707584,238
630730585,1
630821953,24978
630840017,8
630941258,7
630943096,15
630974572,2
631019859,67
631058536,11
631075894,3
631102162,105
631103581,8
631129852,2
631153868,1
631176435,1
631184062,38
631193352,4
631202170,9
631232346,1185
631270386,11
631381268,11
631402259,34
631405780,23
631410336,10
631478015,2
631502336,7
631510033,1
