meli_item_id,sold_quantity
MLC455548634,337
MLC467812811,400
MLC434490790,634
MLC450798737,311
MLC448070352,1887
MLC455558726,633
MLC497468505,407
MLC449108905,269
MLC434600354,380
MLC497468675,367
MLC440478860,316
MLC436183989,392
MLC467834411,280
MLC436005002,351
MLC468589579,260
MLC450818891,679
MLC484680680,279
MLC484680066,439
MLC524814360,271
MLC528377610,410
MLC448625825,254
MLC467847369,603
MLC450022880,745
MLC434871601,693
MLC458946735,290
MLC446839148,280
MLC471014692,1019
MLC501724423,360
MLC459764963,13751
MLC979445405,2976
MLC984579315,2463
MLC459765003,6303
MLC623635139,2075
MLC991155735,1289
MLC616328144,3396
MLC916855975,1909
MLC915593997,579
MLC991251187,1183
MLC920552206,686
MLC621081905,7482
MLC622381538,533
MLC965423276,320
MLC597778376,994
MLC632428126,7280
MLC917092808,1058
MLC900686701,1959
MLC922863412,1267
MLC540322299,5244
MLC937042232,1678
MLC642706132,1017
MLC979391236,281
MLC589913270,1060
MLC965544616,331
MLC550367647,1559
MLC463582749,1800
MLC636900709,869
MLC946604392,314
MLC949261133,282
MLC985594916,650
MLC641611364,1554
MLC507579449,3910
MLC623998179,1122
MLC641642831,1563
MLC589912961,810
MLC953334799,373
MLC450928531,1335
MLC537095695,2670
MLC613824025,1123
MLC563415708,1345
MLC545209535,617
MLC519113556,999
MLC536681708,5522
MLC982178619,280
MLC625421582,1091
MLC548800164,2712
MLC589887203,286
MLC496255860,441
MLC596740861,645
MLC614329508,1624
MLC452305232,1156
MLC634351318,1402
MLC900706289,580
MLC620593540,457
MLC616623974,811
MLC524800465,431
MLC967471542,265
MLC618238661,414
MLC924613976,677
MLC917125655,778
MLC538996909,3501
MLC545195240,355
MLC979403711,252
MLC563416220,1322
MLC929890688,288
MLC601169567,265
MLC616625896,457
MLC448637646,1727
MLC566536647,271
MLC560027210,972
MLC506700292,698
MLC946013853,262
MLC627941337,1323
MLC614330036,420
MLC904584848,490
MLC483625645,847
MLC575916732,464
MLC551860324,4932
MLC616327136,941
MLC614465091,372
MLC600340674,315
MLC605879982,2443
MLC503002699,585
MLC457708896,346
MLC620282809,556
MLC566534804,276
MLC988419567,352
MLC542570039,257
MLC570113475,495
MLC902228170,289
MLC977699735,356
MLC955806475,1573
MLC569800914,306
MLC486313388,302
MLC600561851,577
MLC552898984,1137
MLC577113818,2202
MLC554221261,994
MLC611543601,302
MLC559790808,638
MLC529404956,838
MLC632632323,384
MLC599232083,1054
MLC983020577,463
MLC985458083,266
MLC519564341,503
MLC496783700,1154
MLC599996108,3445
MLC635652578,543
MLC901740899,277
MLC546590656,3076
MLC900045809,1217
MLC540023588,1838
MLC531496678,349
MLC520453089,655
MLC526153313,425
MLC497545912,357
MLC592971950,3553
MLC591984582,690
MLC932575820,402
MLC441949724,3017
MLC611721113,378
MLC584225520,275
MLC584740127,394
MLC601949483,336
MLC601451294,594
MLC579748368,439
MLC624489170,296
MLC590564929,252
MLC539166824,3216
MLC503001005,535
MLC552170996,752
MLC520462976,386
MLC470592403,1313
MLC614161925,368
MLC629811730,1516
MLC932811055,264
MLC539403036,957
MLC548990874,598
MLC562099414,2619
MLC601165424,633
MLC614334811,687
MLC570107822,1079
MLC559550078,303
MLC550266612,2895
MLC548793120,564
MLC636829256,555
MLC535543665,1992
MLC637279520,267
MLC478304785,272
MLC523420145,348
MLC534092285,613
MLC562724812,1019
MLC585750953,1031
MLC548187461,4433
MLC591333335,498
MLC540227615,551
MLC599147246,607
MLC548402718,481
MLC590181853,633
MLC598779293,436
MLC642354251,297
MLC565277576,362
MLC572219759,264
MLC548162549,332
MLC602817883,258
MLC549191037,1232
MLC623901144,750
MLC930168716,766
MLC603345835,256
MLC976586517,274
MLC606768999,608
MLC547299924,525
MLC928322677,275
MLC927458015,291
MLC917691866,429
MLC605354815,355
MLC487053393,381
MLC549200010,2397
MLC968960646,261
MLC585791489,262
MLC520905659,699
MLC622898492,293
MLC916081311,1773
MLC960775675,569
MLC983106141,344
MLC579574962,365
MLC917518992,358
MLC454127017,278
MLC927141413,382
MLC916997197,365
MLC920370470,344
MLC607546235,310
MLC607545869,579
MLC600771004,503
MLC523479848,436
MLC609161733,732
MLC522564099,502
MLC585851935,376
MLC971384457,263
MLC478556081,439
MLC585547422,735
MLC601498225,429
MLC476317776,281
MLC636907333,419
MLC543921740,281
MLC551131260,375
MLC567016497,347
MLC573219865,1422
MLC580852910,307
MLC539262018,432
MLC460336274,262
MLC483944283,782
MLC534086187,576
MLC568275550,419
MLC636417548,537
MLC450983323,319
MLC504001669,616
MLC609892250,625
MLC573393600,328
MLC915029475,451
MLC905140572,251
MLC489202765,271
MLC453525666,263
MLC476737401,285
MLC609907151,254
MLC518807314,833
MLC497448892,449
MLC455881523,403
MLC561229215,932
MLC464917245,293
MLC470544477,263
MLC477731230,284
MLC472933224,276
MLC476741241,453
MLC561228747,695
MLC561230512,433
MLC641433146,254
MLC514128859,274
MLC561230450,278
MLC559292435,389
MLC434666436,435
MLC507409939,368
MLC485896654,363
MLC523830488,23518
MLC523641334,944
MLC951784602,1830
MLC582367487,3500
MLC913651095,3718
MLC447400184,905
MLC545717334,10173
MLC932233732,734
MLC582368421,883
MLC955838853,406
MLC579379989,1188
MLC951809395,528
MLC932272145,404
MLC530326430,2090
MLC932259428,949
MLC607102923,897
MLC561806441,3471
MLC568616607,2078
MLC564705440,260
MLC579379817,484
MLC926422590,1957
MLC570716675,780
MLC625893038,377
MLC552739073,2971
MLC551254287,516
MLC582477948,1643
MLC579290492,956
MLC530326436,2237
MLC932278437,418
MLC619117118,512
MLC520110053,275
MLC565776740,453
MLC561818003,371
MLC538088190,960
MLC935583411,467
MLC545710868,295
MLC625502105,309
MLC571537856,4700
MLC538329529,3787
MLC922872899,382
MLC953941210,378
MLC567164764,2209
MLC550622264,1960
MLC528361281,1838
MLC561251893,572
MLC916381346,343
MLC930307583,330
MLC447400198,394
MLC479656618,338
MLC529432215,298
MLC561842241,336
MLC454413039,390
MLC573672488,335
MLC620776690,293
MLC528852151,301
MLC976521261,805
MLC921711653,816
MLC951802907,489
MLC932246696,861
MLC970989856,749
MLC991958156,483
MLC508029947,641
MLC932278564,285
MLC571573429,303
MLC555252650,480
MLC577033499,415
MLC473822557,401
MLC582680210,378
MLC529534948,653
MLC525271872,497
MLC473825417,295
MLC534134257,440
MLC545717382,608
MLC508026810,553
MLC575049406,619
MLC575049393,358
MLC529432193,764
MLC473822561,453
MLC534134170,293
MLC529465305,374
MLC575049275,398
MLC972274103,473
MLC529534872,414
MLC529432242,422
MLC529432236,604
MLC525272552,289
MLC542745998,316
MLC921998616,318
MLC529432160,386
MLC555252884,267
MLC538329371,1809
MLC551124641,383
MLC1017534946,620
MLC473822530,3061
MLC595558070,685
MLC535493932,1696
MLC473822571,1872
MLC473822535,1405
MLC473822551,923
MLC473822544,632
MLC539353452,304
MLC523132451,254
MLC473822538,339
MLC473822567,794
MLC473822534,305
MLC473822563,275
MLC473822572,339
MLC473822553,1022
MLC642715722,953
MLC495421219,628
MLC965056595,315
MLC582436386,677
MLC562396754,1158
MLC976965511,571
MLC555027269,3730
MLC965436373,378
MLC545716434,425
MLC972651756,557
MLC907080744,444
MLC473825341,1446
MLC633967941,304
MLC529528448,518
MLC473822560,660
MLC473822747,305
MLC473822564,270
MLC972893904,324
MLC537801926,333
MLC473822549,339
MLC550229676,291
MLC523504369,318
MLC535758700,295
MLC922326689,366
MLC567430567,287
MLC554441244,703
MLC530324496,292
MLC532037558,343
MLC611758182,302
MLC551265295,258
MLC941930812,1320
MLC546375806,368
MLC512479383,1030
MLC518791665,1140
MLC981023090,339
MLC607973422,276
MLC529519758,620
MLC572966434,710
MLC512468095,630
MLC575631935,715
MLC491540864,1506
MLC619049853,1108
MLC939895001,665
MLC540260792,285
MLC931808068,1065
MLC519320174,8987
MLC541323729,906
MLC469810421,293
MLC612252504,445
MLC619049746,348
MLC519320144,8729
MLC619047336,456
MLC552186449,1102
MLC626348970,285
MLC519330663,5643
MLC619049163,480
MLC565931962,257
MLC605910738,307
MLC931384650,289
MLC531221265,663
MLC520204885,2096
MLC634437741,272
MLC524812192,570
MLC597452777,408
MLC635670222,296
MLC438341403,469
MLC442058423,532
MLC516289960,1049
MLC592546318,253
MLC577705515,466
MLC560017399,2412
MLC560017338,2328
MLC625517242,326
MLC938698544,519
MLC625833689,581
MLC582558337,1665
MLC615003598,522
MLC564117364,328
MLC595341029,629
MLC980566444,921
MLC980864574,467
MLC900486043,596
MLC560440636,256
MLC639642089,2326
MLC598292775,1297
MLC935759278,535
MLC912826199,5001
MLC917097250,2582
MLC628499153,1372
MLC592550865,495
MLC563512741,403
MLC565278973,698
MLC630839922,258
MLC1027025914,482
MLC1026757501,363
MLC619132126,990
MLC973171181,260
MLC562370125,540
MLC564675318,2964
MLC972691184,351
MLC624276896,346
MLC611824259,315
MLC913326860,617
MLC627407986,696
MLC562598652,664
MLC573259060,268
MLC902081808,705
MLC922639562,681
MLC922613828,326
MLC627420122,305
MLC519755003,432
MLC909233812,302
MLC940559793,274
MLC573701934,358
MLC969144713,503
MLC911139744,284
MLC539015006,2668
MLC914573514,260
MLC586479320,730
MLC555227198,3105
MLC535817239,446
MLC567402079,2806
MLC543516400,433
MLC537555943,470
MLC941602691,1220
MLC620396730,463
MLC941954721,374
MLC543516217,280
MLC579602984,286
MLC583041393,670
MLC630813632,339
MLC530859741,253
MLC565545137,541
MLC901900834,691
MLC520577295,1045
MLC938736704,554
MLC605472320,614
MLC616119795,564
MLC571914089,706
MLC917542812,497
MLC575903631,654
MLC621802054,983
MLC533035973,378
MLC544866464,328
MLC532593080,413
MLC562780022,317
MLC539032397,261
MLC624474788,531
MLC535630384,288
MLC534589214,282
MLC922888804,464
MLC475500694,3196
MLC516907974,2325
MLC974454748,287
MLC539694432,1856
MLC641663322,845
MLC524337524,523
MLC545684077,323
MLC549469722,344
MLC522819040,318
MLC522031798,657
MLC482222360,415
MLC635699403,344
MLC924136480,367
MLC924396308,363
MLC572217899,337
MLC570448448,456
MLC528585447,266
MLC573371964,394
MLC563394299,351
MLC532827572,485
MLC633613784,409
MLC942652292,276
MLC599241868,415
MLC529548466,641
MLC933241879,1336
MLC579135922,1292
MLC934122083,594
MLC630991845,910
MLC546668397,597
MLC631072697,1126
MLC631071866,284
MLC496805610,256
MLC452133848,308
MLC526564338,510
MLC547884347,534
MLC526564382,254
MLC576598096,270
MLC541141124,276
MLC1021112051,271
MLC514224989,720
MLC920452201,316
MLC528861965,498
MLC933906538,374
MLC628562979,351
MLC623631688,299
MLC519968760,480
MLC624026348,379
MLC629258658,535
MLC934884219,424
MLC942349580,313
MLC552112562,259
MLC529615102,366
MLC606780242,254
MLC940702160,350
MLC917074829,289
MLC550450545,255
MLC518366969,4869
MLC462236544,2045
MLC913046296,277
MLC478229093,402
MLC957119269,269
MLC592960629,297
MLC1009822102,549
MLC524721902,453
MLC533499767,436
MLC524721127,1707
MLC623225650,263
MLC521093092,288
MLC441490668,635
MLC463192447,519
MLC533033448,281
MLC615322479,605
MLC593016248,628
MLC522551605,612
MLC933760124,296
MLC523204105,372
MLC566192225,312
MLC590659323,323
MLC566220428,721
MLC594446212,288
MLC623227067,372
MLC549199693,419
MLC512458234,638
MLC522638422,272
MLC458553680,292
MLC565953525,337
MLC615323705,253
MLC577062876,686
MLC545551952,277
MLC476404307,1084
MLC640783144,459
MLC605134592,2746
MLC523284320,2778
MLC553648349,328
MLC530829590,256
MLC548401306,409
MLC497665686,682
MLC594960463,356
MLC489920280,728
MLC581302639,499
MLC509597742,838
MLC497280448,3455
MLC487000340,388
MLC623370137,501
MLC508203749,253
MLC575344720,263
MLC521224893,404
MLC560412313,278
MLC492201239,295
MLC529262772,341
MLC549806988,265
MLC451554845,489
MLC455643597,620
MLC446882509,524
MLC559381760,264
MLC446732211,351
MLC597382639,3578
MLC591885642,11488
MLC519633909,15664
MLC955637368,1292
MLC955575915,648
MLC977884341,1293
MLC608876880,5306
MLC902067900,1963
MLC956150828,789
MLC519631182,10028
MLC608625332,804
MLC907847657,442
MLC964198161,926
MLC970124791,406
MLC975846948,507
MLC956604636,374
MLC626144178,577
MLC551825425,934
MLC567014727,1213
MLC901020764,271
MLC969136026,653
MLC610049289,955
MLC582565649,381
MLC588576624,3013
MLC609832505,1061
MLC567014229,605
MLC585322640,954
MLC636067664,844
MLC596523586,527
MLC911668635,1327
MLC539302890,2663
MLC990924144,373
MLC534323228,1159
MLC588576999,4092
MLC973972254,703
MLC966458315,379
MLC617267411,665
MLC576572500,1959
MLC536392336,264
MLC620734821,326
MLC930730617,357
MLC963786681,390
MLC623297181,7157
MLC510786411,674
MLC966337646,426
MLC551272672,372
MLC613187085,557
MLC902616505,408
MLC965447499,1295
MLC615556574,518
MLC963687437,401
MLC541957364,1179
MLC571893910,377
MLC542720534,731
MLC965446893,423
MLC567012000,360
MLC966464634,622
MLC529405349,3472
MLC615995839,264
MLC1016762337,449
MLC529729119,1623
MLC990443075,281
MLC608549456,308
MLC590564988,334
MLC590564927,315
MLC553863289,505
MLC519634682,579
MLC544341157,463
MLC592572033,763
MLC590564691,276
MLC535542814,672
MLC979426848,458
MLC973605922,744
MLC519634505,879
MLC971491457,284
MLC967639524,671
MLC599227628,448
MLC591332132,638
MLC446643899,18876
MLC548405153,1969
MLC631978134,850
MLC642934690,593
MLC459885212,1560
MLC934405869,807
MLC928908584,1347
MLC551843124,838
MLC533018188,445
MLC579617325,1114
MLC501417994,834
MLC911962033,292
MLC901129914,1712
MLC621009881,641
MLC522021974,910
MLC911991634,423
MLC522213042,437
MLC574114783,919
MLC464319797,1721
MLC640503231,623
MLC627993632,335
MLC563473000,576
MLC591911127,310
MLC575871633,272
MLC579365029,391
MLC551053301,520
MLC614812808,537
MLC626585662,284
MLC564123912,295
MLC475681125,275
MLC604818489,366
MLC498795808,411
MLC537926903,274
MLC543520578,370
MLC538868504,290
MLC579617841,692
MLC475683755,917
MLC475303732,294
MLC614112637,725
MLC538576028,424
MLC550364792,687
MLC537927202,362
MLC537781796,415
MLC620540632,566
MLC550919081,367
MLC578758194,521
MLC928437316,737
MLC620403707,265
MLC624378034,272
MLC642933226,1791
MLC642933452,2399
MLC619462426,584
MLC920037655,418
MLC594409598,476
MLC640074549,470
MLC481374558,726
MLC983733572,748
MLC920993463,277
MLC984166775,2497
MLC615885970,365
MLC991350669,284
MLC926771179,265
MLC929874359,254
MLC976126421,367
MLC523239176,866
MLC581383572,351
MLC503979628,473
MLC477748695,615
MLC630344174,368
MLC517013858,1136
MLC500385541,536
MLC524234172,388
MLC611837949,427
MLC517012969,414
MLC581386835,344
MLC478337261,523
MLC494067893,1117
MLC536308335,275
MLC590564593,1447
MLC511743220,251
MLC487620433,467
MLC435416037,619
MLC1000556525,319
MLC590564926,991
MLC590564393,1064
MLC590564955,265
MLC909987157,352
MLC590565040,437
MLC590564673,291
MLC590564583,368
MLC610925228,349
MLC437058923,405
MLC933132470,309
MLC560015486,663
MLC937876063,385
MLC586133584,295
MLC585850146,444
MLC520915115,442
MLC561532836,369
MLC468137216,434
MLC502370851,452
MLC522370111,494
MLC920276673,339
MLC572272313,816
MLC465889058,696
MLC502689533,360
MLC519536015,1145
MLC529642552,978
MLC526151326,317
MLC593059056,529
MLC911116473,715
MLC955307246,470
MLC519614072,1206
MLC522208387,476
MLC522448282,703
MLC522782691,307
MLC519518287,745
MLC520570792,648
MLC579884781,806
MLC476424970,433
MLC520071907,642
MLC519742329,351
MLC907203018,320
MLC621122435,301
MLC529049949,617
MLC553092266,390
MLC530691565,379
MLC572584838,261
MLC540603499,346
MLC474682217,266
MLC903581687,296
MLC465439350,252
MLC500166656,306
MLC519628874,259
MLC519224069,529
MLC477231307,336
MLC453322774,383
MLC522089020,283
MLC483714865,408
MLC574180413,551
MLC491479023,402
MLC571481299,347
MLC518637285,296
MLC578343122,287
MLC562391219,395
MLC477811537,758
MLC494349246,259
MLC524177550,353
MLC577723053,269
MLC566354162,451
MLC552895988,356
MLC539018525,320
MLC562104700,598
MLC484844325,348
MLC579804962,405
MLC594380393,860
MLC491875453,252
MLC552041566,329
MLC526330448,328
MLC553146634,297
MLC469755151,288
MLC505225185,928
MLC515906499,257
MLC551520713,374
MLC538091813,298
MLC486027920,255
MLC565530594,270
MLC523626759,795
MLC573436612,483
MLC551826918,1066
MLC551830131,3044
MLC563399807,362
MLC551828659,516
MLC514798773,450
MLC548779302,270
MLC521061021,445
MLC934833035,821
MLC623620691,779
MLC581058143,1427
MLC543501715,292
MLC926428674,673
MLC581057524,499
MLC640769290,420
MLC922383083,254
MLC526431655,683
MLC531227589,569
MLC563494193,401
MLC579359024,441
MLC538746843,412
MLC955175023,933
MLC562086552,701
MLC573398059,412
MLC615585852,2906
MLC453783094,3312
MLC615082419,254
MLC533242473,475
MLC535077918,2826
MLC534083953,962
MLC537504828,436
MLC534083073,390
MLC927846776,254
MLC562325104,280
MLC542546113,453
MLC544714567,357
MLC538268028,1097
MLC539315924,872
MLC609194546,287
MLC579948659,413
MLC548395911,316
MLC539187645,2356
MLC518043174,1104
MLC579293966,307
MLC566010072,711
MLC524383427,302
MLC548395932,408
MLC549486775,280
MLC530312170,260
MLC456940525,394
MLC539779805,300
MLC559705956,396
MLC539193828,762
MLC919105586,784
MLC585326346,259
MLC554204062,468
MLC552930349,1928
MLC499667832,1882
MLC937676613,652
